timestamp,open,high,low,close,volume
1759657200000,123303.91,123303.91,122892.35,122892.35,331.22313
1759657500000,122988.77,123190.0,122789.35,123174.28,236.86153
1759657800000,123222.89,123246.25,123000.0,123162.85,89.48314
1759658100000,123162.99,123210.0,123000.0,123000.01,102.4471
1759658400000,123020.51,123072.52,122604.93,122664.35,159.98665
1759658700000,122661.93,122858.52,122639.53,122639.54,103.60558
1759659000000,122691.38,122920.98,122520.24,122867.81,150.31168
1759659300000,122859.47,123035.35,122806.02,122946.99,54.52964
1759659600000,122970.0,123130.0,122970.0,123069.98,66.7881
1759659900000,123044.24,123044.25,122956.13,123024.87,36.53829
1759660200000,123012.29,123012.3,122728.55,122728.55,67.24657
1759660500000,122710.84,122880.83,122664.63,122814.08,52.93405
1759660800000,122812.38,122870.89,122805.0,122841.68,41.25407
1759661100000,122816.66,123077.12,122816.65,123077.12,52.94818
1759661400000,123057.61,123088.73,122950.0,122964.0,65.99544
1759661700000,123001.37,123113.58,123001.37,123032.0,70.94593
1759662000000,123028.01,123275.65,123010.35,123231.92,80.10276
1759662300000,123185.28,123185.29,123029.76,123033.2,69.56605
1759662600000,122989.68,123070.77,122882.19,122882.2,63.9915
1759662900000,122880.49,123055.98,122880.48,123055.98,43.12571
1759663200000,123045.87,123243.43,123011.97,123184.0,64.56827
1759663500000,123315.0,123463.72,123314.99,123387.64,49.40205
1759663800000,123362.01,123362.01,123200.51,123228.88,45.85236
1759664100000,123242.62,123300.0,123162.0,123255.93,39.01097
1759664400000,123242.82,123342.82,123240.97,123342.81,24.40546
1759664700000,123349.95,123396.41,123346.2,123386.0,40.90164
1759665000000,123380.68,123497.65,123362.02,123497.64,53.81295
1759665300000,123485.34,123538.46,123464.64,123464.64,48.89488
1759665600000,123464.64,123464.65,123113.04,123131.31,115.61428
1759665900000,123123.61,123156.59,122945.27,122953.91,98.26803
1759666200000,123008.97,123149.95,122983.05,123140.0,55.44672
1759666500000,123149.98,123159.99,123055.07,123159.99,28.25618
1759666800000,123221.29,123250.0,123192.0,123219.43,36.328
